	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
183051	3479	IGF1	path:hsa04152	AMPK signaling pathway	NP_000609	Q59GC5
183052	3479	IGF1	path:hsa04152	AMPK signaling pathway	NP_000609	Q5U743
183071	3630	INS	path:hsa04152	AMPK signaling pathway	NP_000198	P01308
183091	3667	IRS1	path:hsa04152	AMPK signaling pathway	NP_005535	P35568
183101	3952	LEP	path:hsa04152	AMPK signaling pathway	NP_000221	P41159
183110	54107	POLE3	path:hsa00240	Pyrimidine metabolism	NP_001265184	Q9NRF9
183121	3991	LIPE	path:hsa04152	AMPK signaling pathway	NP_005348	Q05469
183131	4218	RAB8A	path:hsa04152	AMPK signaling pathway	NP_005361	P61006
183151	5106	PCK2	path:hsa04152	AMPK signaling pathway	NP_001018083	Q16822
183181	51552	RAB14	path:hsa04152	AMPK signaling pathway	NP_057406	P61106
183201	51719	CAB39	path:hsa04152	AMPK signaling pathway	NP_001124321	Q9Y376
183211	5207	PFKFB1	path:hsa04152	AMPK signaling pathway	NP_001258733	P16118
183251	5211	PFKL	path:hsa04152	AMPK signaling pathway	NP_001002021	Q7L2M7
183261	5213	PFKM	path:hsa04152	AMPK signaling pathway	NP_000280	P08237
183301	5293	PIK3CD	path:hsa04152	AMPK signaling pathway	NP_005017	O00329
183311	5294	PIK3CG	path:hsa04152	AMPK signaling pathway	NP_001269355	A8K9G9
183312	5294	PIK3CG	path:hsa04152	AMPK signaling pathway	NP_001269355	P48736
183341	53632	PRKAG3	path:hsa04152	AMPK signaling pathway	NP_059127	Q9UGI9
183351	5468	PPARG	path:hsa04152	AMPK signaling pathway	NP_005028	D2KUA6
183352	5468	PPARG	path:hsa04152	AMPK signaling pathway	NP_005028	P37231
183371	5515	PPP2CA	path:hsa04152	AMPK signaling pathway	NP_002706	P67775
183391	5518	PPP2R1A	path:hsa04152	AMPK signaling pathway	NP_055040	P30153
183461	5526	PPP2R5B	path:hsa04152	AMPK signaling pathway	NP_006235	Q15173
183491	5529	PPP2R5E	path:hsa04152	AMPK signaling pathway	NP_001269108	Q59EK0
183531	5564	PRKAB1	path:hsa04152	AMPK signaling pathway	NP_006244	Q9Y478
183561	55844	PPP2R2D	path:hsa04152	AMPK signaling pathway	NP_001278239	Q6IN90
183601	595	CCND1	path:hsa04152	AMPK signaling pathway	NP_444284	Q6FI00
183611	6009	RHEB	path:hsa04152	AMPK signaling pathway	NP_005605	Q15382
183701	7248	TSC1	path:hsa04152	AMPK signaling pathway	NP_000359	Q92574
183702	7248	TSC1	path:hsa04152	AMPK signaling pathway	NP_000359	X5D9D2
183711	7249	TSC2	path:hsa04152	AMPK signaling pathway	NP_000539	P49815
183731	79966	SCD5	path:hsa04152	AMPK signaling pathway	NP_001032671	Q86UC8
183741	81617	CAB39L	path:hsa04152	AMPK signaling pathway	NP_001073138	Q9H9S4
183771	84335	AKT1S1	path:hsa04152	AMPK signaling pathway	NP_001092102	Q96B36
183801	8503	PIK3R3	path:hsa04152	AMPK signaling pathway	NP_001107644	Q92569
183811	8660	IRS2	path:hsa04152	AMPK signaling pathway	NP_003740	Q9P084
183812	8660	IRS2	path:hsa04152	AMPK signaling pathway	NP_003740	Q9Y4H2
183851	90993	CREB3L1	path:hsa04152	AMPK signaling pathway	NP_443086	Q96BA8
183871	92335	STRADA	path:hsa04152	AMPK signaling pathway	NP_001003786	Q86YC8
183891	9370	ADIPOQ	path:hsa04152	AMPK signaling pathway	NP_001171271	B2R773
183892	9370	ADIPOQ	path:hsa04152	AMPK signaling pathway	NP_001171271	Q15848
183901	948	CD36	path:hsa04152	AMPK signaling pathway	NP_000063	P16671
183911	9586	CREB5	path:hsa04152	AMPK signaling pathway	NP_001011666	Q02930
184191	112401	BIRC8	path:hsa04210	Apoptosis	NP_203127	Q96P09
184211	1439	CSF2RB	path:hsa04210	Apoptosis	NP_000386	Q6NSJ8
184231	1677	DFFB	path:hsa04210	Apoptosis	NP_001269598	Q96P73
184241	2021	ENDOG	path:hsa04210	Apoptosis	NP_004426	Q14249
184251	207	AKT1	path:hsa04210	Apoptosis	NP_001014431	P31749
184271	23533	PIK3R5	path:hsa04210	Apoptosis	NP_001136105	Q8WYR1
184371	3556	IL1RAP	path:hsa04210	Apoptosis	NP_001161400	Q9NPH3
184381	356	FASLG	path:hsa04210	Apoptosis	NP_000630	Q53ZZ1
184441	472	ATM	path:hsa04210	Apoptosis	NP_000042	Q13315
184451	4790	NFKB1	path:hsa04210	Apoptosis	NP_001158884	P19838
184491	51135	IRAK4	path:hsa04210	Apoptosis	NP_001107654	Q69FE3
184492	51135	IRAK4	path:hsa04210	Apoptosis	NP_001107654	Q9NWZ3
184521	5293	PIK3CD	path:hsa04210	Apoptosis	NP_005017	O00329
184531	5294	PIK3CG	path:hsa04210	Apoptosis	NP_001269355	A8K9G9
184532	5294	PIK3CG	path:hsa04210	Apoptosis	NP_001269355	P48736
184561	54205	CYCS	path:hsa04210	Apoptosis	NP_061820	P99999
184651	5573	PRKAR1A	path:hsa04210	Apoptosis	NP_001263218	P10644
184671	5576	PRKAR2A	path:hsa04210	Apoptosis	NP_004148	P13861
184681	5577	PRKAR2B	path:hsa04210	Apoptosis	NP_002727	B3KY43
184682	5577	PRKAR2B	path:hsa04210	Apoptosis	NP_002727	P31323
184691	572	BAD	path:hsa04210	Apoptosis	NP_004313	Q92934
184711	596	BCL2	path:hsa04210	Apoptosis	NP_000624	A0A024R2B3
184712	596	BCL2	path:hsa04210	Apoptosis	NP_000624	P10415
184731	598	BCL2L1	path:hsa04210	Apoptosis	NP_001182	Q5TE63
184741	637	BID	path:hsa04210	Apoptosis	NP_001187	B3KT21
184742	637	BID	path:hsa04210	Apoptosis	NP_001187	P55957
184751	7124	TNF	path:hsa04210	Apoptosis	NP_000585	Q5STB3
184771	7157	TP53	path:hsa04210	Apoptosis	NP_000537	P04637
184772	7157	TP53	path:hsa04210	Apoptosis	NP_000537	Q53GA5
184781	7186	TRAF2	path:hsa04210	Apoptosis	NP_066961	Q12933
184801	823	CAPN1	path:hsa04210	Apoptosis	NP_001185797	P07384
184811	824	CAPN2	path:hsa04210	Apoptosis	NP_001139540	P17655
184812	824	CAPN2	path:hsa04210	Apoptosis	NP_001139540	Q59EF6
184851	841	CASP8	path:hsa04210	Apoptosis	NP_001073593	Q14790
184881	8503	PIK3R3	path:hsa04210	Apoptosis	NP_001107644	Q92569
184911	8737	RIPK1	path:hsa04210	Apoptosis	NP_003795	A0A024QZU0
184912	8737	RIPK1	path:hsa04210	Apoptosis	NP_003795	Q13546
184961	8795	TNFRSF10B	path:hsa04210	Apoptosis	NP_003833	Q7Z2I8
184981	8837	CFLAR	path:hsa04210	Apoptosis	NP_001120655	O15519
184991	9020	MAP3K14	path:hsa04210	Apoptosis	NP_003945	Q99558
185211	1337	COX6A1	path:hsa04260	Cardiac muscle contraction	NP_004364	P12074
185241	1345	COX6C	path:hsa04260	Cardiac muscle contraction	NP_004365	P09669
185251	1346	COX7A1	path:hsa04260	Cardiac muscle contraction	NP_001855	Q6FGI7
185261	1347	COX7A2	path:hsa04260	Cardiac muscle contraction	NP_001856	P14406
185291	1351	COX8A	path:hsa04260	Cardiac muscle contraction	NP_004065	Q53XN1
185351	27092	CACNG4	path:hsa04260	Cardiac muscle contraction	NP_055220	Q9UBN1
185391	4512	PTGS1	path:hsa04260	Cardiac muscle contraction	YP_003024028	U5YWV7
185401	4513	MT-CO2	path:hsa04260	Cardiac muscle contraction	YP_003024029	U5Z487
185411	4514	MT-CO3	path:hsa04260	Cardiac muscle contraction	YP_003024032	Q7GIM7
185421	4519	MT-CYB	path:hsa04260	Cardiac muscle contraction	YP_003024038	Q0ZFD6
185451	4633	MYL2	path:hsa04260	Cardiac muscle contraction	NP_000423	Q6IB42
185461	4634	MYL3	path:hsa04260	Cardiac muscle contraction	NP_000249	P08590
185501	478	ATP1A3	path:hsa04260	Cardiac muscle contraction	NP_001243142	Q53ES0
185521	481	ATP1B1	path:hsa04260	Cardiac muscle contraction	NP_001668	P05026
185581	59283	CACNG8	path:hsa04260	Cardiac muscle contraction	NP_114101	Q8WXS5
185601	59285	CACNG6	path:hsa04260	Cardiac muscle contraction	NP_114103	Q9BXT2
185621	6546	SLC8A1	path:hsa04260	Cardiac muscle contraction	NP_001106271	Q4QQH3
185631	6548	SLC9A1	path:hsa04260	Cardiac muscle contraction	NP_003038	P19634
185641	70	ACTC1	path:hsa04260	Cardiac muscle contraction	NP_005150	P68032
185651	7134	TNNC1	path:hsa04260	Cardiac muscle contraction	NP_003271	Q6FH91
185661	7137	TNNI3	path:hsa04260	Cardiac muscle contraction	NP_000354	Q6FGX2
185691	7169	TPM2	path:hsa04260	Cardiac muscle contraction	NP_001288155	V9HW25
185781	776	CACNA1D	path:hsa04260	Cardiac muscle contraction	NP_000711	Q59GD8
185831	783	CACNB2	path:hsa04260	Cardiac muscle contraction	NP_000715	Q59H42
185871	84701	COX4I2	path:hsa04260	Cardiac muscle contraction	NP_115998	Q96KJ9
185881	9167	COX7A2L	path:hsa04260	Cardiac muscle contraction	NP_004709	Q6FGA0
186211	108	ADCY2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_065433	Q71UM8
186261	113	ADCY7	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001105	Q86YI0
186271	114	ADCY8	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001106	Q4F7X0
186291	1385	CREB1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_004370	Q53X93
186331	1432	MAPK14	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001306	Q16539
186341	146	ADRA1D	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000669	P25100
186411	185	AGTR1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000676	Q53YY0
186441	207	AKT1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001014431	P31749
186481	23533	PIK3R5	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001136105	Q8WYR1
186501	27092	CACNG4	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_055220	Q9UBN1
186521	2771	GNAI2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001159897	B3KX51
186522	2771	GNAI2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001159897	P04899
186541	2776	GNAQ	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002063	P50148
186571	3753	KCNE1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000210	P15382
186572	3753	KCNE1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000210	Q6FHJ6
186581	3784	KCNQ1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000209	Q96AI9
186611	4633	MYL2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000423	Q6IB42
186621	4634	MYL3	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000249	P08590
186641	468	ATF4	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001666	Q96AQ3
186671	478	ATP1A3	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001243142	Q53ES0
186691	481	ATP1B1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001668	P05026
186710	7298	TYMS	path:hsa00240	Pyrimidine metabolism	NP_001062	Q53Y97
186751	491	ATP2B2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001001331	Q01814
186752	491	ATP2B2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001001331	Q4J699
186753	491	ATP2B2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001001331	Q4LE63
186781	51806	CALML5	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_059118	Q9NZT1
186810	7371	UCK2	path:hsa00240	Pyrimidine metabolism	NP_036606	Q9BZX2
186811	5293	PIK3CD	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_005017	O00329
186821	5294	PIK3CG	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001269355	A8K9G9
186822	5294	PIK3CG	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001269355	P48736
186851	5330	PLCB2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001271226	Q59F77
186881	5350	PLN	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002658	Q5R352
186901	5500	PPP1CB	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002700	V9HW04
186910	7372	UMPS	path:hsa00240	Pyrimidine metabolism	NP_000364	P11172
186941	5515	PPP2CA	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002706	P67775
186961	5518	PPP2R1A	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_055040	P30153
187010	7378	UPP1	path:hsa00240	Pyrimidine metabolism	NP_001274355	Q16831
187031	5526	PPP2R5B	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_006235	Q15173
187061	5529	PPP2R5E	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001269108	Q59EK0
187101	5578	PRKCA	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002728	Q7Z727
187110	790	CAD	path:hsa00240	Pyrimidine metabolism	NP_001293008	F8VPD4
187111	790	CAD	path:hsa00240	Pyrimidine metabolism	NP_001293008	P27708
187121	55844	PPP2R2D	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001278239	Q6IN90
187131	5594	MAPK1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002736	Q1HBJ4
187132	5594	MAPK1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002736	Q499G7
187161	5603	MAPK13	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_002745	O15264
187191	59285	CACNG6	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_114103	Q9BXT2
187201	596	BCL2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000624	P10415
187221	6300	MAPK12	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001290181	Q6N076
187251	6331	SCN5A	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000326	Q86V90
187281	6546	SLC8A1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001106271	Q4QQH3
187291	6548	SLC9A1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_003038	P19634
187301	70	ACTC1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_005150	P68032
187310	83549	UCK1	path:hsa00240	Pyrimidine metabolism	NP_001129426	Q9HA47
187311	7134	TNNC1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_003271	Q6FH91
187321	7137	TNNI3	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000354	Q6FGX2
187351	7169	TPM2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001288155	V9HW25
187391	776	CACNA1D	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000711	Q59GD8
187441	783	CACNB2	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_000715	Q59H42
187481	801	CALM1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_008819	P62158
187501	808	CALM3	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_005175	P62158
187502	808	CALM3	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_005175	Q9BRL5
187521	815	CAMK2A	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_057065	Q8IWE0
187531	816	CAMK2B	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001211	Q13554
187541	817	CAMK2D	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001212	Q13557
187571	8503	PIK3R3	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_001107644	Q92569
187581	90993	CREB3L1	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_443086	Q96BA8
187591	9252	RPS6KA5	path:hsa04261	Adrenergic signaling in cardiomyocytes	NP_004746	Q9UG98
187771	10242	KCNMB2	path:hsa04270	Vascular smooth muscle contraction	NP_001265840	Q9Y691
187781	10266	RAMP2	path:hsa04270	Vascular smooth muscle contraction	NP_005845	O60895
187801	10268	RAMP3	path:hsa04270	Vascular smooth muscle contraction	NP_005847	O60896
187851	108	ADCY2	path:hsa04270	Vascular smooth muscle contraction	NP_065433	Q71UM8
187891	113	ADCY7	path:hsa04270	Vascular smooth muscle contraction	NP_001105	Q86YI0
187901	114	ADCY8	path:hsa04270	Vascular smooth muscle contraction	NP_001106	Q4F7X0
187931	135	ADORA2A	path:hsa04270	Vascular smooth muscle contraction	NP_000666	P29274
187932	135	ADORA2A	path:hsa04270	Vascular smooth muscle contraction	NP_000666	X5DNB4
187951	140465	MYL6B	path:hsa04270	Vascular smooth muscle contraction	NP_001186558	P14649
187961	146	ADRA1D	path:hsa04270	Vascular smooth muscle contraction	NP_000669	P25100
188021	185	AGTR1	path:hsa04270	Vascular smooth muscle contraction	NP_000676	Q53YY0
188061	23365	ARHGEF12	path:hsa04270	Vascular smooth muscle contraction	NP_001185594	Q9NZN5
188071	255189	PLA2G4F	path:hsa04270	Vascular smooth muscle contraction	NP_998765	Q68DD2
188081	26279	PLA2G2D	path:hsa04270	Vascular smooth muscle contraction	NP_001258743	Q9UNK4
188121	2768	GNA12	path:hsa04270	Vascular smooth muscle contraction	NP_001269369	Q6ZQV4
188131	2776	GNAQ	path:hsa04270	Vascular smooth muscle contraction	NP_002063	P50148
188221	369	ARAF	path:hsa04270	Vascular smooth muscle contraction	NP_001243125	Q96II5
188231	3708	ITPR1	path:hsa04270	Vascular smooth muscle contraction	NP_001093422	Q14643
188232	3708	ITPR1	path:hsa04270	Vascular smooth muscle contraction	NP_001093422	Q59H91
188251	3710	ITPR3	path:hsa04270	Vascular smooth muscle contraction	NP_002215	Q14573
188252	3710	ITPR3	path:hsa04270	Vascular smooth muscle contraction	NP_002215	Q59ES2
188261	3778	KCNMA1	path:hsa04270	Vascular smooth muscle contraction	NP_001014797	Q59FH2
188281	387	RHOA	path:hsa04270	Vascular smooth muscle contraction	NP_001655	P61586
188282	387	RHOA	path:hsa04270	Vascular smooth muscle contraction	NP_001655	Q9BVT0
188331	4659	PPP1R12A	path:hsa04270	Vascular smooth muscle contraction	NP_001137357	O14974
188381	51806	CALML5	path:hsa04270	Vascular smooth muscle contraction	NP_059118	Q9NZT1
188401	5320	PLA2G2A	path:hsa04270	Vascular smooth muscle contraction	NP_000291	P14555
188410	957	ENTPD5	path:hsa00240	Pyrimidine metabolism	NP_001240	O75356
188431	5330	PLCB2	path:hsa04270	Vascular smooth muscle contraction	NP_001271226	Q59F77
188481	5500	PPP1CB	path:hsa04270	Vascular smooth muscle contraction	NP_002700	V9HW04
188501	552	AVPR1A	path:hsa04270	Vascular smooth muscle contraction	NP_000697	X5D2B0
188551	5578	PRKCA	path:hsa04270	Vascular smooth muscle contraction	NP_002728	Q7Z727
188571	5580	PRKCD	path:hsa04270	Vascular smooth muscle contraction	NP_006245	Q05655
188581	5581	PRKCE	path:hsa04270	Vascular smooth muscle contraction	NP_005391	Q02156
188631	5594	MAPK1	path:hsa04270	Vascular smooth muscle contraction	NP_002736	Q1HBJ4
188632	5594	MAPK1	path:hsa04270	Vascular smooth muscle contraction	NP_002736	Q499G7
188651	5604	MAP2K1	path:hsa04270	Vascular smooth muscle contraction	NP_002746	Q02750
188681	5894	RAF1	path:hsa04270	Vascular smooth muscle contraction	NP_002871	P04049
188691	59	ACTA2	path:hsa04270	Vascular smooth muscle contraction	NP_001135417	P62736
188751	776	CACNA1D	path:hsa04270	Vascular smooth muscle contraction	NP_000711	Q59GD8
188791	801	CALM1	path:hsa04270	Vascular smooth muscle contraction	NP_008819	P62158
188811	808	CALM3	path:hsa04270	Vascular smooth muscle contraction	NP_005175	P62158
188812	808	CALM3	path:hsa04270	Vascular smooth muscle contraction	NP_005175	Q9BRL5
188831	81579	PLA2G12A	path:hsa04270	Vascular smooth muscle contraction	NP_110448	Q9BZM1
188901	9138	ARHGEF1	path:hsa04270	Vascular smooth muscle contraction	NP_004697	Q92888
189291	102800317	ko:K08960 ec:2.7.11.1	path:hsa04310	Wnt signaling pathway	NP_001276841	P49674
189292	102800317	ko:K08960 ec:2.7.11.1	path:hsa04310	Wnt signaling pathway	NP_001276841	Q5U045
189321	11211	FZD10	path:hsa04310	Wnt signaling pathway	NP_009128	Q9ULW2
189351	144165	PRICKLE1	path:hsa04310	Wnt signaling pathway	NP_001138353	B3KVG3
189352	144165	PRICKLE1	path:hsa04310	Wnt signaling pathway	NP_001138353	Q96MT3
189361	1452	CSNK1A1	path:hsa04310	Wnt signaling pathway	NP_001020276	Q6PJ06
189371	1454	CSNK1E	path:hsa04310	Wnt signaling pathway	NP_001885	Q5U045
189431	1499	CTNNB1	path:hsa04310	Wnt signaling pathway	NP_001091679	P35222
189441	166336	PRICKLE2	path:hsa04310	Wnt signaling pathway	NP_942559	Q7Z3G6
189481	2033	EP300	path:hsa04310	Wnt signaling pathway	NP_001420	Q7Z6C1
189501	22943	DKK1	path:hsa04310	Wnt signaling pathway	NP_036374	O94907
189561	2535	FZD2	path:hsa04310	Wnt signaling pathway	NP_001457	Q86UZ8
189611	27130	INVS	path:hsa04310	Wnt signaling pathway	NP_055240	Q2M1I4
189612	27130	INVS	path:hsa04310	Wnt signaling pathway	NP_055240	Q9Y283
189621	2932	GSK3B	path:hsa04310	Wnt signaling pathway	NP_001139628	Q6FI27
189631	324	APC	path:hsa04310	Wnt signaling pathway	NP_000029	Q4LE70
189651	387	RHOA	path:hsa04310	Wnt signaling pathway	NP_001655	P61586
189652	387	RHOA	path:hsa04310	Wnt signaling pathway	NP_001655	Q9BVT0
189691	4089	SMAD4	path:hsa04310	Wnt signaling pathway	NP_005350	Q13485
189741	4775	NFATC3	path:hsa04310	Wnt signaling pathway	NP_004546	Q12968
189771	51176	LEF1	path:hsa04310	Wnt signaling pathway	NP_001124185	Q9UJU2
189781	51384	WNT16	path:hsa04310	Wnt signaling pathway	NP_057171	Q9UBV4
189791	51701	NLK	path:hsa04310	Wnt signaling pathway	NP_057315	Q9UBE8
189811	5330	PLCB2	path:hsa04310	Wnt signaling pathway	NP_001271226	Q59F77
189851	5467	PPARD	path:hsa04310	Wnt signaling pathway	NP_001165289	Q03181
189941	5578	PRKCA	path:hsa04310	Wnt signaling pathway	NP_002728	Q7Z727
189971	5599	MAPK8	path:hsa04310	Wnt signaling pathway	NP_001265476	P45983
190001	5663	PSEN1	path:hsa04310	Wnt signaling pathway	NP_000012	P49768
190011	56998	CTNNBIP1	path:hsa04310	Wnt signaling pathway	NP_001012329	Q9NSA3
190021	57216	VANGL2	path:hsa04310	Wnt signaling pathway	NP_065068	Q9ULK5
190041	5879	RAC1	path:hsa04310	Wnt signaling pathway	NP_008839	P63000
190051	5880	RAC2	path:hsa04310	Wnt signaling pathway	NP_002863	P15153
190052	5880	RAC2	path:hsa04310	Wnt signaling pathway	NP_002863	V9H0H7
190081	595	CCND1	path:hsa04310	Wnt signaling pathway	NP_444284	Q6FI00
190101	6423	SFRP2	path:hsa04310	Wnt signaling pathway	NP_003004	Q96HF1
190181	6907	TBL1X	path:hsa04310	Wnt signaling pathway	NP_001132938	O60907
190211	7157	TP53	path:hsa04310	Wnt signaling pathway	NP_000537	P04637
190212	7157	TP53	path:hsa04310	Wnt signaling pathway	NP_000537	Q53GA5
190251	7474	WNT5A	path:hsa04310	Wnt signaling pathway	NP_001243034	P41221
190261	7475	WNT6	path:hsa04310	Wnt signaling pathway	NP_006513	Q9Y6F9
190331	7482	WNT2B	path:hsa04310	Wnt signaling pathway	NP_001278809	Q93097
190341	7483	WNT9A	path:hsa04310	Wnt signaling pathway	NP_003386	O14904
190411	8061	FOSL1	path:hsa04310	Wnt signaling pathway	NP_001287773	P15407
190431	815	CAMK2A	path:hsa04310	Wnt signaling pathway	NP_057065	Q8IWE0
190441	816	CAMK2B	path:hsa04310	Wnt signaling pathway	NP_001211	Q13554
190451	817	CAMK2D	path:hsa04310	Wnt signaling pathway	NP_001212	Q13557
190521	8323	FZD6	path:hsa04310	Wnt signaling pathway	NP_001158087	O60353
190571	8454	CUL1	path:hsa04310	Wnt signaling pathway	NP_003583	B3KTW0
190572	8454	CUL1	path:hsa04310	Wnt signaling pathway	NP_003583	Q13616
190621	8945	BTRC	path:hsa04310	Wnt signaling pathway	NP_001243785	B7Z3H4
190622	8945	BTRC	path:hsa04310	Wnt signaling pathway	NP_001243785	Q68DS0
190651	90665	TBL1Y	path:hsa04310	Wnt signaling pathway	NP_150600	Q9BQ87
191011	22849	CPEB3	path:hsa04320	Dorso-ventral axis formation	NP_001171608	Q8NE35
191021	2885	GRB2	path:hsa04320	Dorso-ventral axis formation	NP_002077	P62993
191031	3845	KRAS	path:hsa04320	Dorso-ventral axis formation	NP_004976	P01116
191061	4853	NOTCH2	path:hsa04320	Dorso-ventral axis formation	NP_001186930	Q6IQ50
191101	55124	PIWIL2	path:hsa04320	Dorso-ventral axis formation	NP_001129193	W0HK13
191111	5594	MAPK1	path:hsa04320	Dorso-ventral axis formation	NP_002736	Q1HBJ4
191112	5594	MAPK1	path:hsa04320	Dorso-ventral axis formation	NP_002736	Q499G7
191131	5604	MAP2K1	path:hsa04320	Dorso-ventral axis formation	NP_002746	Q02750
191141	56776	FMN2	path:hsa04320	Dorso-ventral axis formation	NP_001292353	Q9NZ56
191241	11317	RBPJL	path:hsa04330	Notch signaling pathway	NP_001268377	Q9UBG7
191301	171558	PTCRA	path:hsa04330	Notch signaling pathway	NP_001230097	Q6ISU1
191302	171558	PTCRA	path:hsa04330	Notch signaling pathway	NP_001230097	Q6ZNR1
191311	182	JAG1	path:hsa04330	Notch signaling pathway	NP_000205	Q99740
191371	2033	EP300	path:hsa04330	Notch signaling pathway	NP_001420	Q7Z6C1
191431	3065	HDAC1	path:hsa04330	Notch signaling pathway	NP_004955	Q6IT96
191521	4853	NOTCH2	path:hsa04330	Notch signaling pathway	NP_001186930	Q6IQ50
191571	55534	MAML3	path:hsa04330	Notch signaling pathway	NP_061187	Q9NPV6
191591	5663	PSEN1	path:hsa04330	Notch signaling pathway	NP_000012	P49768
191611	5986	RFNG	path:hsa04330	Notch signaling pathway	NP_002908	Q9Y644
191621	6868	ADAM17	path:hsa04330	Notch signaling pathway	NP_003174	P78536
191651	8650	NUMB	path:hsa04330	Notch signaling pathway	NP_001005743	P49757
191671	9253	NUMBL	path:hsa04330	Notch signaling pathway	NP_001276908	Q9Y6R0
191691	9612	NCOR2	path:hsa04330	Notch signaling pathway	NP_001070729	Q9Y618
191811	102800317	ko:K08960 ec:2.7.11.1	path:hsa04340	Hedgehog signaling pathway	NP_001276841	P49674
191812	102800317	ko:K08960 ec:2.7.11.1	path:hsa04340	Hedgehog signaling pathway	NP_001276841	Q5U045
191831	1452	CSNK1A1	path:hsa04340	Hedgehog signaling pathway	NP_001020276	Q6PJ06
191851	1454	CSNK1E	path:hsa04340	Hedgehog signaling pathway	NP_001885	Q5U045
191911	2735	GLI1	path:hsa04340	Hedgehog signaling pathway	NP_001153517	P08151
191921	2736	GLI2	path:hsa04340	Hedgehog signaling pathway	NP_005261	Q1PSW9
191922	2736	GLI2	path:hsa04340	Hedgehog signaling pathway	NP_005261	Q59FV5
191941	2932	GSK3B	path:hsa04340	Hedgehog signaling pathway	NP_001139628	Q6FI27
191961	4036	LRP2	path:hsa04340	Hedgehog signaling pathway	NP_004516	Q7Z5C0
191962	4036	LRP2	path:hsa04340	Hedgehog signaling pathway	NP_004516	Q7Z5C1
191981	51384	WNT16	path:hsa04340	Hedgehog signaling pathway	NP_057171	Q9UBV4
192001	51715	RAB23	path:hsa04340	Hedgehog signaling pathway	NP_001265595	Q9ULC3
